Transaction_ID,Transaction_date,Supplier,Price,Payment_Type,Client ID,City,State,Country,Account_Created,Last_Login,Latitude,Longitude
13098,1/29/09 8:13,25734,1200,Mastercard,54703,Ridgefield                  ,CT,United States,1/28/08 13:55,2/17/09 7:55,41.28139,-73.49861
13099,1/24/09 10:26,25735,1200,Visa,54704,Porto Alegre,Rio Grande do Sul,Brazil,1/24/09 4:47,2/17/09 8:05,-30.0333333,-51.2
13100,1/24/09 12:56,25736,1200,Visa,54705,Cartierville,Quebec,Canada,01-12-09 21:34,2/17/09 9:19,45.5333333,-73.7166667
13101,01-07-09 13:38,25737,1200,Mastercard,54706,Stuttgart,Baden-Wurttemberg,Germany,01-06-09 13:40,2/17/09 9:32,48.7666667,9.1833333
13102,1/23/09 15:38,25738,1200,Visa,54707,Manhattan                   ,NY,United States,1/17/09 15:05,2/17/09 10:58,40.71417,-74.00639
13103,1/26/09 14:43,25739,1200,Visa,54708,Sneem,Kerry,Ireland,1/26/09 13:55,2/17/09 11:07,51.8333333,-9.9
13104,1/17/09 20:33,25740,1200,Amex,54709,Alpharetta                  ,GA,United States,01-09-09 11:26,2/17/09 12:31,34.07528,-84.29417
13105,01-05-09 9:15,25741,1200,Visa,54710,Sainte-Therese-de-Blainville,Quebec,Canada,8/21/08 9:43,2/17/09 12:34,45.6333333,-73.85
13106,1/20/09 8:16,25742,1200,Mastercard,54711,Germantown                  ,TN,United States,01-06-09 8:33,2/17/09 13:01,35.08667,-89.81
13107,1/29/09 12:46,25743,1200,Visa,54700,Castleknock,Dublin,Ireland,1/19/09 16:00,2/17/09 14:06,53.3786111,-6.3922222
13108,1/15/09 18:12,25744,1200,Diners,54701,Hono                        ,HI,United States,1/29/07 13:21,2/17/09 14:17,21.30694,-157.85833
13109,1/23/09 13:55,25745,1200,Mastercard,54702,New Rochelle                ,NY,United States,08-07-05 15:07,2/17/09 15:16,40.91139,-73.78278
13110,1/26/09 10:26,25746,1200,Visa,54703,Calgary,Alberta,Canada,1/26/09 10:16,2/17/09 15:17,51.0833333,-114.0833333
13111,01-12-09 11:48,25747,1200,Mastercard,54704,South Waterford             ,ME,United States,07-05-07 14:58,2/17/09 15:29,44.1786,-70.7164
13112,1/29/09 15:20,25748,1200,Mastercard,54705,Washington Township         ,OH,United States,1/18/09 20:47,2/17/09 16:29,39.75889,-84.19167
13113,1/28/09 7:26,25749,1200,Visa,54706,Guelph,Ontario,Canada,1/23/09 19:04,2/17/09 18:08,43.55,-80.25
13114,1/14/09 0:03,25750,3600,Mastercard,54707,Bunbury,Western Australia,Australia,6/16/08 18:22,2/17/09 19:31,-33.3333333,115.6333333
13115,1/13/09 1:55,25751,1200,Mastercard,54708,Mettlach,Saarland,Germany,04-01-06 22:29,2/17/09 20:45,49.5,6.6
13116,01-12-09 23:21,25752,1200,Mastercard,54709,Oberwil,Basel-Country,Switzerland,01-06-09 2:47,2/17/09 22:57,47.5166667,7.55
13117,1/22/09 2:16,25753,1200,Visa,54710,Beykoz,Istanbul,Turkey,09-07-08 11:43,2/18/09 0:27,41.1438889,29.0905556
13118,1/29/09 12:53,25754,1200,Visa,54711,Arc-et-Senans,Franche-Comte,France,1/29/09 10:10,2/18/09 1:03,47.0333333,5.7666667
13119,1/28/09 11:36,25755,1200,Diners,54701,Grossbodungen,Thuringia,Germany,1/28/09 11:08,2/18/09 2:04,51.4666667,10.5
13120,1/19/09 6:50,25678,1200,Amex,54702,Bruxelles,Brussels (Bruxelles),Belgium,7/13/08 11:29,2/18/09 2:30,50.8333333,4.3333333
13121,1/30/09 5:20,25679,1200,Visa,54703,Kilcornan,Limerick,Ireland,1/30/09 4:06,2/18/09 7:23,52.6166667,-8.8833333
13122,1/19/09 14:06,25680,1200,Mastercard,54704,Wilmington                  ,NC,United States,1/19/09 12:41,2/18/09 8:18,34.22556,-77.945
13123,01-08-09 9:43,25681,1200,Visa,54705,Aix-en-Provence,Provence-Alpes-Cote d'Azur,France,01-05-09 9:05,2/18/09 8:38,43.5333333,5.4333333
13124,1/23/09 9:09,25682,3600,Amex,54706,Lidingo,Stockholm,Sweden,1/18/06 11:49,2/18/09 8:45,59.3666667,18.1333333
13125,1/20/09 8:58,25683,1200,Visa,54707,Edmonton,Alberta,Canada,12/24/08 17:51,2/18/09 9:42,53.55,-113.5
13126,01-02-09 13:35,25684,1200,Visa,54708,Antibes,Provence-Alpes-Cote d'Azur,France,7/29/08 12:32,2/18/09 10:28,43.5833333,7.1166667
13127,01-09-09 15:03,25685,1200,Visa,54709,Seattle                     ,WA,United States,01-08-09 18:59,2/18/09 15:51,47.60639,-122.33083
13128,1/23/09 7:04,25686,1200,Amex,54710,Rowayton                    ,CT,United States,1/20/09 10:46,2/18/09 16:55,41.1175,-73.40833
13129,1/17/09 10:14,25687,1200,Mastercard,54711,Simcoe,Ontario,Canada,1/17/09 7:46,2/18/09 18:49,42.8333333,-80.3
13130,1/19/09 16:16,25688,1200,Mastercard,54712,Lebanon                     ,PA,United States,09-03-08 19:26,2/18/09 19:38,40.34083,-76.41167
13131,1/20/09 13:54,25689,1200,Mastercard,54713,Birkdale,Queensland,Australia,12/20/05 23:05,2/18/09 23:07,-27.4833333,153.2166667
13132,1/23/09 21:35,25690,1200,Visa,54714,Brisbane,Queensland,Australia,4/21/07 19:33,2/18/09 23:12,-27.5,153.0166667
13133,1/21/09 23:41,25691,1200,Visa,54715,Strasbourg,Alsace,France,02-04-08 4:45,2/19/09 0:09,48.5833333,7.75
13134,1/21/09 4:11,25692,1200,Visa,54716,Suchdol,Prague,Czech Republic,9/30/08 10:39,2/19/09 0:55,50.1333333,14.3833333
13135,01-10-09 3:43,25693,1200,Visa,54717,Stuttgart,Baden-Wurttemberg,Germany,03-05-06 15:01,2/19/09 3:11,48.7666667,9.1833333
13136,1/15/09 18:08,25694,3600,Amex,54718,Villanova                   ,PA,United States,01-12-09 17:16,2/19/09 3:19,40.03722,-75.34944
13137,1/20/09 14:48,25695,3600,Visa,54719,Norrkoping,Ostergotland,Sweden,12/21/08 11:49,2/19/09 5:22,58.6,16.1833333
13138,1/21/09 11:56,25696,1200,Visa,54720,Zumikon,Zurich,Switzerland,3/21/06 13:30,2/19/09 7:05,47.3333333,8.6166667
13139,1/30/09 6:18,25697,3600,Mastercard,54721,Balgach,St Gallen,Switzerland,1/14/06 2:40,2/19/09 7:10,47.4166667,9.6
13140,01-12-09 17:28,25698,1200,Amex,54722,Las Vegas                   ,NV,United States,12-03-08 14:12,2/19/09 8:09,36.175,-115.13639
13141,1/29/09 8:27,25699,3600,Visa,54723,Prague,Central Bohemia,Czech Republic,1/27/09 8:53,2/19/09 8:41,50.0833333,14.4666667
13142,1/24/09 12:43,25700,1200,Visa,54724,Warwick                     ,NY,United States,02-02-08 16:37,2/19/09 10:28,41.25639,-74.36028
13143,01-07-09 10:49,25701,3600,Visa,54725,Silver Spring               ,MD,United States,09-01-08 13:09,2/19/09 10:43,38.99056,-77.02639
13144,01-11-09 17:06,25702,1200,Visa,54726,Sacramento                  ,CA,United States,9/17/08 15:12,2/19/09 12:05,38.58167,-121.49333
13145,1/30/09 6:17,25703,1200,Visa,54727,Blarney,Cork,Ireland,1/30/09 3:02,2/19/09 12:48,51.9333333,-8.5666667
13146,01-07-09 10:52,25704,1200,Visa,54728,Ballyneety,Limerick,Ireland,01-07-09 9:42,2/19/09 14:32,52.5961111,-8.5469444
13147,1/27/09 6:20,25705,1200,Mastercard,54729,Haymarket                   ,VA,United States,06-01-06 12:04,2/19/09 16:52,38.81194,-77.63667
13148,1/21/09 20:02,25706,1200,Mastercard,54730,George Town, ,Cayman Isls,01-10-09 16:09,2/19/09 19:19,19.3,-81.3833333
13149,01-04-09 16:23,25707,1200,Visa,54731,Scottsdale                  ,AZ,United States,01-04-09 16:04,2/19/09 19:35,33.50917,-111.89833
13150,01-06-09 12:26,25708,1200,Visa,54732,Cambridge                   ,MA,United States,01-06-09 8:40,2/19/09 19:44,42.375,-71.10611
13151,01-11-09 4:34,25709,1200,Visa,54733,Chalfont Saint Peter,England,United Kingdom,4/26/06 10:12,2/19/09 21:38,51.6,-0.55
13152,1/17/09 6:39,25710,1200,Diners,54734,Birmingham,England,United Kingdom,01-12-08 7:00,2/19/09 23:30,52.4666667,-1.9166667
13153,01-04-09 3:41,25711,1200,Mastercard,54735,Den Haag,Zuid-Holland,Netherlands,01-04-05 12:43,2/20/09 0:24,52.0833333,4.3
13154,01-12-09 5:50,25712,7500,Mastercard,54736,Den Haag,Zuid-Holland,Netherlands,01-04-05 12:43,2/20/09 0:24,52.0833333,4.3
13155,01-03-09 13:43,25713,1200,Mastercard,54737,Newmarket,Cork,Ireland,10/22/06 14:59,2/20/09 3:18,52.2166667,-9
13156,01-11-09 6:51,25714,1200,Visa,54738,Irpin',Kiev,Ukraine,01-11-09 0:00,2/20/09 3:46,50.5166667,30.25
13157,1/17/09 6:23,25715,1200,Visa,54739,Grosseto,Tuscany,Italy,9/22/08 10:48,2/20/09 6:39,42.7666667,11.1333333
13158,1/26/09 18:38,25716,1200,Visa,54740,Pembroke Pines              ,FL,United States,10/26/08 4:24,2/20/09 8:09,26.01083,-80.14972
13159,1/31/09 13:26,25717,1200,Visa,54741,Waterford,Ontario,Canada,12/13/08 18:12,2/20/09 8:27,42.9333333,-80.2833333
13160,1/21/09 2:20,25718,3600,Visa,54742,Carouge,Geneve,Switzerland,1/16/09 7:06,2/20/09 8:38,46.1833333,6.1333333
13161,1/18/09 13:25,25719,1200,Visa,54743,Chester                     ,CT,United States,1/15/09 11:57,2/20/09 10:08,41.40306,-72.45139
13162,1/18/09 18:57,25720,1200,Mastercard,54744,Reston                      ,VA,United States,12/31/08 8:16,2/20/09 11:34,38.96861,-77.34139
13163,1/31/09 1:59,25721,1200,Visa,54745,Milan,Lombardy,Italy,04-11-05 2:40,2/20/09 11:41,45.4666667,9.2
13164,1/25/09 16:08,25722,1200,Diners,54746,Vancouver,British Columbia,Canada,1/24/09 20:12,2/20/09 12:47,49.25,-123.1333333
13165,1/16/09 19:13,25723,1200,Diners,54747,Alpharetta                  ,GA,United States,12/26/08 9:28,2/20/09 13:54,34.07528,-84.29417
13166,1/31/09 15:25,25724,1200,Visa,54748,Ringgold                    ,GA,United States,1/28/09 9:54,2/20/09 15:53,34.91583,-85.10917
13167,01-09-09 8:57,25725,1200,Diners,54749,Wall                        ,NJ,United States,1/21/08 10:27,2/20/09 16:45,40.1478,-74.2133
13168,01-04-09 22:18,25726,3600,Mastercard,54750,Powell River,British Columbia,Canada,11/27/08 16:06,2/20/09 21:45,49.8833333,-124.55
13169,01-10-09 15:18,25727,3600,Mastercard,54751,Huntington Beach            ,CA,United States,10/17/07 14:56,2/20/09 22:24,33.66028,-117.99833
13170,1/16/09 19:47,25728,1200,Amex,54752,Los Gatos                   ,CA,United States,1/13/09 20:49,2/20/09 23:09,37.22667,-121.97361
13171,1/25/09 8:16,25729,3600,Visa,54753,Oslo,Oslo,Norway,4/22/07 2:19,2/20/09 23:22,59.9166667,10.75
13172,1/25/09 8:48,25730,1200,Mastercard,54754,Oxford,England,United Kingdom,04-05-08 13:20,2/21/09 1:36,51.75,-1.25
13173,1/17/09 9:12,25731,1200,Amex,54755,Alexandria                  ,VA,United States,12/26/06 14:23,2/21/09 4:50,38.80472,-77.04722
13174,1/24/09 1:22,25732,1200,Visa,54756,Rome,Lazio,Italy,10/19/04 2:38,2/21/09 6:04,41.9,12.4833333
13175,1/27/09 15:09,25733,1200,Visa,54757,Random Lake                 ,WI,United States,1/15/09 12:50,2/21/09 7:37,43.55222,-87.96167
13176,1/25/09 21:49,25734,1200,Mastercard,54758,San Francisco               ,CA,United States,1/24/09 1:35,2/21/09 9:26,37.775,-122.41833
13177,1/24/09 8:51,25735,1200,Mastercard,54759,Baluan,General Santos,Philippines,1/19/09 11:08,2/21/09 10:08,6.1036111,125.2163889
13178,01-06-09 14:08,25736,1200,Mastercard,54760,Brussels,Brussels (Bruxelles),Belgium,12/18/08 7:04,2/21/09 10:49,50.8333333,4.3333333
13179,1/17/09 14:06,25737,1200,Amex,54761,Bedford Corners             ,NY,United States,11/28/04 18:58,2/21/09 13:03,41.20417,-73.7275
13180,1/21/09 12:38,25738,1200,Visa,54762,Istanbul,Istanbul,Turkey,02-05-07 12:43,2/21/09 13:55,41.0186111,28.9647222
13181,1/30/09 23:49,25739,3600,Visa,54763,Hilversum,Noord-Holland,Netherlands,11/30/08 11:54,2/21/09 14:05,52.2333333,5.1833333
13182,01-12-09 12:00,25740,1200,Mastercard,54764,Milford                     ,ME,United States,07-06-08 8:49,2/21/09 18:45,44.94611,-68.64444
13183,1/29/09 21:40,25741,1200,Visa,54765,Vancouver,British Columbia,Canada,6/17/08 19:23,2/21/09 20:32,49.25,-123.1333333
13184,1/24/09 13:38,25742,1200,Mastercard,54766,Kidderminster,England,United Kingdom,12/22/08 3:57,2/22/09 0:00,52.3833333,-2.25
13185,1/25/09 13:50,25743,3600,Visa,54767,Lausanne,Vaud,Switzerland,1/25/09 10:09,2/22/09 3:33,46.5333333,6.6666667
13186,01-12-09 13:41,25744,1200,Amex,54768,Claygate,England,United Kingdom,8/19/07 15:23,2/22/09 3:51,51.35,-0.35
13187,01-05-09 11:44,25745,1200,Visa,54769,Laasby,Arhus,Denmark,11/19/08 3:55,2/22/09 6:15,56.15,9.8166667
13188,01-02-09 8:31,25746,1200,Visa,54770,Budaors,Pest,Hungary,10/23/08 8:15,2/22/09 7:06,47.45,18.9666667
13189,1/31/09 7:13,25747,1200,Amex,54771,London,England,United Kingdom,01-03-08 14:59,2/22/09 7:12,51.52721,0.14559
13190,1/20/09 2:17,25748,1200,Diners,54772,Santo Domingo City,Distrito Nacional,Dominican Republic,11-09-08 1:26,2/22/09 11:21,18.4666667,-69.9
13191,1/25/09 20:15,25749,1200,Visa,54773,Croton On Hudson            ,NY,United States,1/23/09 22:33,2/22/09 11:51,41.2219,-73.887
13192,1/25/09 19:44,25750,1200,Mastercard,54774,Vespasiano,Minas Gerais,Brazil,01-06-05 21:17,2/22/09 14:24,-19.6666667,-43.9166667
13193,1/30/09 9:00,25751,1200,Mastercard,54775,Nashville                   ,TN,United States,07-04-07 21:35,2/22/09 15:58,36.16583,-86.78444
13194,01-07-09 19:18,25752,1200,Mastercard,54776,Ottawa,Ontario,Canada,11-02-07 20:26,2/22/09 16:06,45.4166667,-75.7
13195,01-04-09 10:18,25753,1200,Mastercard,54777,Naples                      ,FL,United States,11-08-08 9:42,2/22/09 18:36,26.14167,-81.795
13196,1/23/09 14:57,25754,1200,Mastercard,54778,Bridgewater                 ,NJ,United States,7/29/08 12:00,2/22/09 18:48,40.5945,-74.6244
13197,01-12-09 10:08,25755,3600,Mastercard,54779,Washington                  ,DC,United States,5/31/08 12:03,2/22/09 18:58,38.895,-77.03667
13198,1/19/09 4:22,25678,1200,Diners,54780,Hagen,Lorraine,France,5/21/07 7:22,2/22/09 22:33,49.5,6.1666667
13199,1/21/09 21:37,25679,1200,Visa,54781,Taicheng,Guangdong,China,1/21/09 6:24,2/23/09 1:36,22.25,112.7833333
13200,1/25/09 4:34,25680,1200,Mastercard,54782,Groningen,Groningen,Netherlands,01-08-09 5:16,2/23/09 3:12,53.2166667,6.55
13201,1/30/09 1:09,25681,1200,Mastercard,54783,Villars,Vaud,Switzerland,11/30/08 4:39,2/23/09 3:56,46.3,7.05
13202,1/26/09 15:16,25682,1200,Visa,54784,Huntersville                ,NC,United States,12/22/08 20:09,2/23/09 5:14,35.41056,-80.84306
13203,1/15/09 15:56,25683,3600,Visa,54785,Cartersburg                 ,IN,United States,01-02-08 10:51,2/23/09 6:24,39.69861,-86.46361
13204,01-02-09 20:47,25684,1200,Visa,54786,Flower Mound                ,TX,United States,9/23/08 20:57,2/23/09 6:56,33.01444,-97.09667
13205,1/25/09 9:36,25685,1200,Visa,54787,Rochester                   ,MI,United States,1/24/09 10:36,2/23/09 6:58,42.68056,-83.13389
13206,1/20/09 20:09,25686,1200,Visa,54788,Dubai,Dubayy,United Arab Emirates,1/18/09 9:58,2/23/09 7:01,25.2522222,55.28
13207,01-08-09 11:14,25687,3600,Visa,54711,Langnau,Zurich,Switzerland,01-07-09 10:25,2/23/09 7:17,47.2833333,8.5333333
13208,01-06-09 20:39,25688,3600,Mastercard,54701,Mission,British Columbia,Canada,01-06-09 9:44,2/23/09 8:55,49.1333333,-122.3
13209,01-06-09 18:10,25689,1200,Visa,54702,Columbus                    ,OH,United States,12/22/08 14:12,2/23/09 11:35,39.96111,-82.99889
13210,01-11-09 6:46,25690,3600,Visa,54703,Clondalkin,Dublin,Ireland,8/25/07 5:48,2/23/09 11:56,53.3244444,-6.3972222
13211,1/19/09 14:26,25691,1200,Mastercard,54704,Harold's Cross,Dublin,Ireland,01-06-09 13:24,2/23/09 12:02,53.3263889,-6.2947222
13212,1/31/09 6:14,25692,1200,Diners,54705,Sag Harbor                  ,NY,United States,6/27/08 4:15,2/23/09 13:36,40.99778,-72.29306
13213,01-06-09 9:31,25693,1200,Visa,54706,San Diego                   ,CA,United States,01-04-09 3:18,2/23/09 15:39,32.71528,-117.15639
13214,1/21/09 7:31,25694,1200,Mastercard,54707,Wilmington                  ,DE,United States,3/25/08 13:23,2/23/09 16:29,39.74583,-75.54694
13215,1/20/09 17:23,25695,3600,Visa,54708,Toronto,Ontario,Canada,1/20/08 18:01,2/23/09 19:35,43.6666667,-79.4166667
13216,1/29/09 12:10,25696,1200,Amex,54709,Issaquah                    ,WA,United States,11-01-07 21:25,2/23/09 21:58,47.61056,-122.19944
13217,1/24/09 23:21,25697,1200,Visa,54710,Phuket,Phuket,Thailand,1/24/09 22:47,2/24/09 1:12,7.8833333,98.4
13218,1/28/09 10:37,25698,1200,Visa,54711,Athina,Attiki,Greece,05-08-08 4:26,2/24/09 2:58,37.9833333,23.7333333
13219,1/30/09 14:36,25699,1200,Visa,54711,Geneve,Geneve,Switzerland,1/30/09 13:50,2/24/09 3:15,46.2,6.1666667
13220,1/21/09 2:07,25700,1200,Mastercard,54701,Chichester,England,United Kingdom,2/14/06 14:43,2/24/09 3:29,50.8333333,-0.7833333
13221,1/26/09 6:37,25701,1200,Visa,54702,Massagno,Ticino,Switzerland,06-04-08 11:55,2/24/09 5:30,46.0166667,8.95
13222,01-04-09 14:27,25702,1200,Visa,54703,Cardiff,Wales,United Kingdom,12/14/05 10:47,2/24/09 7:30,51.5,-3.2
13223,01-09-09 3:03,25703,3600,Amex,54704,Ferney-Voltaire,Rhone-Alpes,France,3/28/08 5:53,2/24/09 8:10,46.25,6.1166667
13224,01-08-09 19:26,25704,3600,Visa,54705,Mableton                    ,GA,United States,11/30/07 10:44,2/24/09 8:22,33.81861,-84.5825
13225,01-10-09 16:02,25705,1200,Visa,54706,San Diego                   ,CA,United States,10-12-07 13:03,2/24/09 8:32,32.71528,-117.15639
13226,01-06-09 6:31,25706,1200,Visa,54707,La Louviere,Hainaut,Belgium,01-03-09 5:24,2/24/09 8:32,50.4666667,4.1833333
13227,1/23/09 13:13,25707,1200,Mastercard,54708,Minneapolis                 ,MN,United States,04-03-07 12:56,2/24/09 8:46,44.98,-93.26361
13228,1/18/09 17:55,25708,1200,Amex,54709,Mafra,Santa Catarina,Brazil,03-09-08 9:39,2/24/09 10:09,-26.1180556,-49.8016667
13229,01-05-09 15:15,25709,1200,Amex,54710,Ashford,England,United Kingdom,8/18/05 2:04,2/24/09 10:35,51.1333333,0.8833333
13230,01-02-09 10:32,25710,1200,Mastercard,54711,Edmonton,Alberta,Canada,12/24/08 15:23,2/24/09 12:08,53.55,-113.5
13231,1/25/09 9:27,25711,1200,Visa,54711,London,England,United Kingdom,09-04-06 14:35,2/24/09 13:37,51.52721,0.14559
13232,01-05-09 6:12,25712,1200,Diners,54701,Lucca,Tuscany,Italy,01-04-09 6:19,2/24/09 13:56,43.8333333,10.4833333
13233,01-06-09 2:41,25713,1200,Visa,54702,Perth,Western Australia,Australia,11/20/05 23:46,2/24/09 16:04,-31.9333333,115.8333333
13234,1/27/09 14:42,25714,3600,Mastercard,54703,Arlington                   ,VA,United States,01-08-09 11:01,2/24/09 16:38,38.89028,-77.08444
13235,01-08-09 12:03,25715,1200,Diners,54704,Calgary,Alberta,Canada,8/13/08 15:58,2/24/09 17:41,51.0833333,-114.0833333
13236,1/29/09 12:16,25716,1200,Mastercard,54705,Chiefland                   ,FL,United States,1/27/09 15:56,2/24/09 18:29,29.47472,-82.86
13237,1/19/09 10:47,25717,1200,Mastercard,54706,Stavenger,Rogaland,Norway,1/13/09 13:53,2/25/09 0:40,58.9666667,5.75
13238,01-08-09 2:49,25718,3600,Mastercard,54707,Begnins,Vaud,Switzerland,01-07-09 4:14,2/25/09 1:37,46.4333333,6.25
13239,1/19/09 17:40,25719,1200,Visa,54708,Newton                      ,MA,United States,03-12-07 7:21,2/25/09 2:28,42.33694,-71.20972
13240,01-11-09 0:15,25720,1200,Mastercard,54709,Den Haag,Zuid-Holland,Netherlands,05-07-07 4:07,2/25/09 4:04,52.0833333,4.3
13241,1/16/09 5:12,25721,3600,Visa,54710,Berikon,Aargau,Switzerland,10/19/07 12:31,2/25/09 5:12,47.35,8.3833333
13242,1/19/09 6:52,25722,1200,Diners,54711,Santa Barbaraa,Heredia,Costa Rica,1/19/09 6:45,2/25/09 5:44,10.0333333,-84.15
13243,1/26/09 1:14,25723,1200,Visa,54711,Churra,Murcia,Spain,1/23/09 1:57,2/25/09 5:47,38.0166667,-1.1333333
13244,1/30/09 10:31,25724,1200,Mastercard,54701,Castle Rock                 ,CO,United States,10-06-08 16:31,2/25/09 7:42,39.37222,-104.85556
13245,1/23/09 5:52,25725,1200,Amex,54702,Zug,Zug,Switzerland,1/23/09 1:22,2/25/09 9:40,47.1666667,8.5166667
13246,01-07-09 9:54,25726,1200,Visa,54703,Ashford,England,United Kingdom,01-07-09 9:17,2/25/09 10:18,51.1,-4.1
13247,01-01-09 16:44,25727,1200,Amex,54704,Rockville                   ,MD,United States,09-12-08 10:36,2/25/09 10:48,39.08389,-77.15306
13248,1/23/09 9:27,25728,1200,Mastercard,54705,Madrid,Madrid,Spain,2/19/08 2:01,2/25/09 11:38,40.4,-3.6833333
13249,1/22/09 12:56,25729,1200,Visa,54706,Aasgaardstrand,Vestfold,Norway,1/20/09 13:13,2/25/09 12:03,59.3488889,10.4675
13250,1/16/09 13:35,25730,1200,Visa,54707,Milano,Lombardy,Italy,1/16/09 12:43,2/25/09 13:59,45.4666667,9.2
13251,1/13/09 9:26,25731,1200,Visa,54708,Anieres,Geneve,Switzerland,1/24/06 13:15,2/25/09 14:05,46.2833333,6.2166667
13252,1/25/09 11:35,25732,7500,Mastercard,54709,Fresno                      ,TX,United States,1/24/09 9:24,2/25/09 14:22,29.53861,-95.44722
13253,1/26/09 14:02,25733,1200,Mastercard,54710,Fresno                      ,TX,United States,1/24/09 9:24,2/25/09 14:22,29.53861,-95.44722
13254,01-07-09 13:26,25734,1200,Visa,54711,Warwick,Quebec,Canada,7/27/03 13:18,2/25/09 15:16,45.95,-71.9833333
13255,1/15/09 11:45,25735,1200,Diners,54711,Watford,England,United Kingdom,09-04-08 3:01,2/25/09 15:21,51.6666667,-0.4
13256,1/27/09 12:02,25736,1200,Visa,54700,Waterford,Waterford,Ireland,03-10-08 13:51,2/25/09 15:41,52.2583333,-7.1119444
13257,1/28/09 14:09,25737,1200,Visa,54701,Pruszkow,Mazowieckie,Poland,1/28/09 13:40,2/25/09 16:19,52.1666667,20.8333333
13258,1/23/09 7:13,25738,1200,Visa,54702,Hamilton,Hamilton,Bermuda,1/19/09 6:03,2/25/09 16:20,32.2941667,-64.7838889
13259,1/22/09 15:59,25739,3600,Visa,54703,Ottawa,Ontario,Canada,1/21/09 9:28,2/25/09 17:15,45.4166667,-75.7
13260,1/16/09 10:27,25740,1200,Mastercard,54704,Montgomery                  ,TX,United States,1/15/09 8:52,2/25/09 17:24,30.38806,-95.69611
13261,1/26/09 22:45,25741,1200,Amex,54705,Tokyo,Tokyo,Japan,5/15/08 19:33,2/25/09 17:34,35.685,139.7513889
13262,1/25/09 18:33,25742,1200,Mastercard,54706,Manteno                     ,IL,United States,1/25/09 15:56,2/25/09 19:27,41.25056,-87.83139
13263,1/16/09 6:13,25743,1200,Mastercard,54707,Benoni,Gauteng,South Africa,1/16/09 5:22,2/25/09 23:19,-26.1833333,28.3166667
13264,01-12-09 17:19,25744,3600,Diners,54708,Winter Haven                ,FL,United States,01-12-09 16:18,2/26/09 0:42,28.02194,-81.73306
13265,01-02-09 4:21,25745,1200,Visa,54709,Tranby,Buskerud,Norway,7/30/07 11:42,2/26/09 3:18,59.8166667,10.25
13266,01-05-09 3:03,25746,1200,Diners,54710,Cork,Cork,Ireland,5/21/08 7:50,2/26/09 4:05,51.8986111,-8.4958333
13267,1/15/09 15:22,25747,1200,Visa,54711,Fort Lauderdale             ,FL,United States,01-06-09 18:19,2/26/09 5:52,26.12194,-80.14361
13268,1/26/09 5:38,25748,3600,Amex,54701,Cranberry Twp               ,PA,United States,9/28/08 19:40,2/26/09 6:04,40.69472,-80.13111
13269,1/24/09 10:38,25749,1200,Visa,54702,Arlington                   ,VA,United States,1/24/09 9:27,2/26/09 6:08,38.89028,-77.08444
13270,01-02-09 7:30,25750,1200,Mastercard,54703,Lake Ronkonkoma,NY,United States,10/27/08 0:00,2/26/09 6:14,40.835,-73.13167
13271,1/26/09 6:38,25751,1200,Visa,54704,Alexandria                  ,VA,United States,1/25/09 10:13,2/26/09 7:16,38.80472,-77.04722
13272,1/17/09 7:56,25752,7500,Diners,54705,Lipari,Sicilia,Italy,1/17/09 7:25,2/26/09 7:32,38.4666667,14.95
13273,1/17/09 7:58,25753,7500,Diners,54706,Lipari,Sicilia,Italy,1/17/09 7:25,2/26/09 7:32,38.4666667,14.95
13274,1/18/09 4:32,25754,1200,Diners,54707,Lipari,Sicilia,Italy,1/17/09 7:25,2/26/09 7:32,38.4666667,14.95
13275,1/26/09 8:00,25755,1200,Amex,54708,Bluffton                    ,SC,United States,1/23/09 11:12,2/26/09 7:49,32.23694,-80.86056
13276,01-11-09 8:41,25678,1200,Amex,54709,Winter Spgs                 ,FL,United States,01-08-08 7:24,2/26/09 8:17,28.69861,-81.30833
13277,1/21/09 10:32,25679,1200,Mastercard,54710,Chelmsford                  ,MA,United States,5/23/07 11:55,2/26/09 8:38,42.59972,-71.36778
13278,1/29/09 12:27,25680,1200,Mastercard,54711,Cabinteely,Dublin,Ireland,11-08-06 4:50,2/26/09 10:09,53.2594444,-6.1447222
13279,1/13/09 13:19,25681,3600,Mastercard,54712,Toronto,Ontario,Canada,3/16/06 19:11,2/26/09 11:19,43.6666667,-79.4166667
13280,1/31/09 18:12,25682,1200,Visa,54713,Cincinnati                  ,OH,United States,04-02-06 11:49,2/26/09 12:03,39.16194,-84.45694
13281,1/22/09 15:35,25683,1200,Visa,54714,Houston                     ,TX,United States,2/24/08 16:57,2/26/09 12:06,29.76306,-95.36306
13282,01-05-09 11:24,25684,1200,Amex,54715,Rodeo                       ,CA,United States,1/25/08 16:50,2/26/09 12:15,38.01722,-122.2875
13283,1/23/09 11:23,25685,1200,Mastercard,54716,Poughkeepsie                ,NY,United States,8/26/08 9:37,2/26/09 12:17,41.70028,-73.92139
13284,01-07-09 20:55,25686,1200,Mastercard,54717,Cincinnati                  ,OH,United States,01-07-09 20:25,2/26/09 12:24,39.16194,-84.45694
13285,1/13/09 9:40,25687,1200,Visa,54718,North Eastham               ,MA,United States,1/26/05 19:09,2/26/09 12:45,41.865,-69.99167
13286,1/25/09 15:18,25688,3600,Visa,54719,Sitka                       ,AK,United States,03-02-08 15:27,2/26/09 12:58,57.05306,-135.33
